,date,user,source,tweet,location,like_count,retweet_count
9736,2022-11-28 21:41:54+00:00,JamesUmezuruik1,Twitter for Android,"@OfficialMoris @PeterObi @Spotlight_Abby @itzz_blitz1 @JosephOnuorah @Kennedy4Aha @opebanwo @urchilla01 @omoelerinjare @Sharonimouks @Jessehallidaygi The last time there was a credible election, when Nigeria still existed, was 1993. If not for the annulment of this election may be by now we would been seeing Ray of light and hope in the forced Amalgamation. Now the Amalgamation had expired in 2014, legally there is no Nigeria.",Nigeria,0,0
9737,2022-11-28 21:41:50+00:00,badboyv__,Twitter for iPhone,@Joeiyke8 @PeterObi @AAdeleke_01 Mehhh😭😭😂,Somewhere in the world ,0,0
9738,2022-11-28 21:41:46+00:00,SomefunOluwato2,Twitter for Android,@PeterObi @AAdeleke_01 https://t.co/JW5Vxmtnkq,"Lagos, Nigeria",1,0
9739,2022-11-28 21:41:43+00:00,EjoOnyishi,Twitter for Android,@sampson41 @PeterObi @AAdeleke_01 So shall it be,,23,3
9740,2022-11-28 21:41:41+00:00,TonyChinaza,Twitter for Android,"@PeterObi @AAdeleke_01 But i swr i have been waiting for P.O. post since morning ✊🔥

Man of the people 
#ObiDatti2023","Rivers, Nigeria",0,0
9741,2022-11-28 21:41:35+00:00,Folypop1,Twitter for Android,"@Olazzylegendary @PoojaMedia I'm having the feeling that if @PeterObi becomes the president by God's grace, he would invites these guys to come fix the Federation.","Lagos, Nigeria",7,0
9742,2022-11-28 21:41:28+00:00,diplosoft,Twitter for Android,"@UdehChibuzo @harbaba350 @PeterObi Well the only foolish set of people are those of you who only cry like babies and do nothing about it.

I respect Nnamdi kanu and and Biafra struggle but until u get a referendum into that fraudulent constitution that was used to force us together, no one is going no where",Nigeria,0,0
9743,2022-11-28 21:41:11+00:00,Emmylite__Utd,Twitter for iPhone,@PeterObi @AAdeleke_01 Peter Obi for president of the federal republic of Nigeria https://t.co/ClX1x2GN0r,Middle Of Nowhere,16,1
9744,2022-11-28 21:41:04+00:00,mamateeplus001,Twitter for Android,"@PeterObi @AAdeleke_01 PDP promax . To Atiku u were made, to him shall u return after scam**ming innocent f00ls",,20,0
9745,2022-11-28 21:41:01+00:00,ifeanyispace,Twitter for Android,@PeterObi @AAdeleke_01 The big one is coming pretty soon.,Yenagoa ,0,0
